Timestamp, Temperature (Celsius), Power Input (Watts), Current Input (Amperes), Voltage (Volts)
1697872551, 39.165, 3181.13, 15.4789, 228.13
1697876151, 30.3757, 4891.16, 11.015, 243.947
1697879751, 37.3234, 2150.67, 19.4625, 225.939
1697883351, 39.4629, 3905.87, 6.54183, 218.89
1697886951, 34.5154, 3533.93, 5.04315, 242.435
1697890551, 30.4064, 2483.18, 5.77981, 208.331
1697894151, 34.722, 4030.58, 18.7078, 230.35
1697897751, 27.6865, 2913.29, 8.14911, 207.269
1697901351, 22.1706, 1275.36, 14.4402, 248.34
1697904951, 33.983, 1081.38, 13.396, 246.993
1697908551, 37.2564, 2288.09, 19.3921, 239.348
1697912151, 36.5342, 1858.11, 17.7646, 224.687
1697915751, 25.7629, 4609, 8.55069, 241.835
1697919351, 20.9003, 3365.33, 6.93995, 220.608
1697922951, 25.5032, 4013.09, 8.23733, 248.032
1697926551, 23.791, 2442.1, 11.5106, 244.903
1697930151, 29.6911, 3909.29, 9.56438, 237.71
1697933751, 34.1518, 4299.5, 6.00494, 236.429
1697937351, 21.3918, 2549.62, 18.0952, 225.561
1697940951, 26.5407, 3592.81, 7.63064, 218.269
1697944551, 28.668, 4564.85, 14.082, 215.511
1697948151, 33.6051, 1797.96, 13.5349, 211.546
1697951751, 36.5381, 4015.77, 10.4065, 226.554
1697955351, 33.9792, 1496.38, 9.7382, 218.39
1697958951, 35.6327, 3177.95, 5.57853, 229.884
1697962551, 23.9801, 4457.24, 15.8213, 217.37
1697966151, 38.0337, 3656.19, 9.75068, 245.316
1697969751, 21.7893, 3075.8, 17.6799, 245.324
1697973351, 28.4214, 4450.53, 7.34054, 216.727
1697976951, 26.3284, 2849.99, 10.6061, 203.997
1697980551, 20.6605, 4378.8, 15.3483, 219.504
1697984151, 22.5335, 4883.58, 6.00657, 214.723
1697987751, 24.066, 2057.78, 19.9184, 213.467
1697991351, 27.9906, 2458.46, 13.8641, 244.017
1697994951, 38.2435, 2326.43, 5.94504, 201.871
1697998551, 35.2937, 2281.42, 15.5955, 230.466
1698002151, 39.5344, 1701.46, 10.7074, 224.684
1698005751, 20.2684, 3716.08, 16.2201, 217.692
1698009351, 27.2869, 1501.28, 9.01687, 201.262
1698012951, 39.8042, 1313.85, 12.9068, 207.716
1698016551, 37.1122, 1466.59, 11.3525, 204.09
1698020151, 29.4179, 3201.42, 6.44914, 248.585
1698023751, 29.1045, 3050.25, 16.4484, 244.69
1698027351, 25.0799, 4013.93, 6.47592, 204.828
1698030951, 24.8477, 4757.3, 7.38638, 220.024
1698034551, 31.7753, 4899.52, 7.57378, 212.389
1698038151, 22.5749, 4121.71, 16.006, 217.731
1698041751, 34.1357, 3644.36, 9.9206, 234.641
1698045351, 39.3757, 4076.3, 9.0882, 214.087
1698048951, 26.3867, 2672.88, 15.6203, 227.394
1698052551, 32.1912, 4879.32, 15.1296, 235.582
1698056151, 20.4459, 1002.06, 17.8372, 245.871
1698059751, 26.3945, 4800.92, 13.2791, 237.832
1698063351, 33.591, 1932.51, 13.652, 244.514
1698066951, 22.7861, 3856.51, 5.4342, 212.848
1698070551, 21.2825, 2978.87, 18.4875, 224.687
1698074151, 27.0465, 3065.33, 17.3763, 220.928
1698077751, 31.0449, 2494.27, 12.244, 218.887
1698081351, 24.5043, 4638.88, 18.5179, 206.981
1698084951, 29.4154, 2202.74, 5.19262, 246.802
1698088551, 30.3638, 2406.61, 12.7972, 227.317
1698092151, 36.6616, 1584.68, 5.30483, 205.544
1698095751, 25.7812, 3253.92, 11.46, 223.373
1698099351, 30.4881, 2492.95, 6.68238, 227.884
1698102951, 39.3991, 3236.89, 10.7908, 248.963
1698106551, 26.5706, 2960.31, 14.9339, 248.87
1698110151, 30.9197, 3696.96, 15.409, 228.477
1698113751, 23.0541, 1869.4, 14.6519, 224.521
1698117351, 21.969, 2779.15, 15.5408, 225.691
1698120951, 32.3157, 4403.72, 18.7239, 249.656
1698124551, 30.1449, 3194.49, 5.67503, 216.928
1698128151, 28.056, 2544.27, 8.42813, 203.527
1698131751, 31.777, 2625.48, 16.5624, 224.79
1698135351, 33.8036, 3455.99, 14.9563, 222.984
1698138951, 27.5877, 1351.94, 18.3736, 237.892
1698142551, 26.5943, 4650.58, 16.1828, 235.34
1698146151, 28.6321, 4061.15, 17.4836, 203.203
1698149751, 24.2827, 4498.18, 12.1346, 229.102
1698153351, 31.476, 1411.64, 16.1205, 201.303
1698156951, 24.7476, 4514.68, 7.67602, 217.504
1698160551, 36.0594, 1317.93, 8.02604, 248.695
1698164151, 35.2509, 3117.01, 9.06974, 200.209
1698167751, 38.7967, 3192.09, 11.2479, 201.99
1698171351, 23.8995, 1720.28, 18.974, 216.412
1698174951, 30.7487, 1257.37, 5.96177, 227.66
1698178551, 22.1854, 2086.22, 16.7382, 241.499
1698182151, 32.8931, 2143.87, 11.3479, 240.486
1698185751, 34.3691, 2547.97, 10.0975, 216.994
1698189351, 24.5541, 1142.79, 16.7677, 221.064
1698192951, 32.328, 1354.79, 19.194, 200.733
1698196551, 26.5841, 4633.61, 8.73602, 202.628
1698200151, 34.0645, 2993.86, 10.354, 209.984
1698203751, 27.111, 1348.11, 17.1359, 237.809
1698207351, 39.7962, 2333.28, 11.9995, 215.341
1698210951, 22.5836, 1665.42, 6.71146, 210.06
1698214551, 29.6774, 4456.9, 7.8419, 226.2
1698218151, 20.9294, 1676.98, 10.1388, 220.644
1698221751, 28.95, 1902.94, 18.1136, 239.954
1698225351, 24.061, 4917.84, 11.4874, 200.603
1698228951, 38.1552, 3255.09, 7.21645, 205.606
1698232551, 37.0173, 2334.24, 16.5569, 247.664
1698236151, 36.0222, 4065.66, 7.55913, 245.042
1698239751, 34.9594, 4263.88, 7.24762, 246.883
1698243351, 20.0542, 1832.8, 18.7356, 237.423
1698246951, 21.7125, 3881.58, 10.6509, 223.315
1698250551, 35.67, 1627.85, 14.9224, 225.204
1698254151, 31.6429, 2654.56, 6.91246, 233.442
1698257751, 35.973, 2556.35, 13.0919, 209.171
1698261351, 34.7381, 2905.61, 14.8837, 243.784
1698264951, 20.557, 4711.48, 6.71507, 215.407
1698268551, 23.6592, 3462.86, 13.2248, 201.81
1698272151, 22.1019, 4060.77, 5.7101, 212.151
1698275751, 28.4196, 4403.06, 15.7211, 234.196
1698279351, 22.8976, 4422.93, 18.329, 213.649
1698282951, 23.1325, 2750.27, 18.8942, 245.416
1698286551, 32.47, 2997.83, 16.4738, 247.998
1698290151, 23.2093, 1422.22, 16.3258, 228.066
1698293751, 20.1464, 3199.87, 6.44498, 231.255
1698297351, 20.7739, 3043.3, 18.3631, 221.564
1698300951, 22.7113, 4526.48, 11.3377, 215.29
1698304551, 38.14, 2503.98, 18.9249, 209.113
1698308151, 20.8985, 4793.97, 13.7982, 241.9
1698311751, 37.0513, 2554.73, 16.2252, 224.137
1698315351, 38.6377, 1657.94, 5.52713, 248.119
1698318951, 38.7833, 4340.89, 19.4141, 226.588
1698322551, 30.6125, 4176.43, 9.90374, 234.018
1698326151, 34.8319, 3558.04, 5.75524, 224.561
1698329751, 36.4103, 1807.31, 10.5376, 206.589
1698333351, 20.1367, 1601.6, 5.92632, 238.183
1698336951, 27.4803, 3334.23, 17.7482, 239.411
1698340551, 35.0565, 3423.55, 17.5459, 209.435
1698344151, 25.4333, 4162.74, 10.1244, 241.458
1698347751, 23.1194, 2322.43, 14.8848, 212.724
1698351351, 28.4368, 1614.34, 17.2831, 217.917
1698354951, 27.7496, 2667.59, 12.1798, 216.687
1698358551, 28.2949, 2965.79, 10.0665, 209.526
1698362151, 20.0771, 1582.79, 6.03948, 247.443
1698365751, 21.7593, 2726.71, 12.6934, 228.743
1698369351, 26.4353, 1335.98, 11.5934, 231.232
1698372951, 32.4937, 1973.91, 19.5715, 204.761
1698376551, 37.6933, 3342.8, 7.91951, 247.253
1698380151, 38.3136, 2384.15, 10.1101, 212.387
1698383751, 32.1779, 1059.8, 6.47167, 248.426
1698387351, 30.9702, 3278.86, 5.49264, 225.839
1698390951, 27.4931, 3563.29, 12.6112, 215.471
1698394551, 32.4208, 1636.55, 13.0416, 243.699
1698398151, 23.2479, 2877.45, 10.3051, 209.899
1698401751, 35.9824, 4784.53, 10.6978, 208.428
1698405351, 22.8496, 3912.13, 7.1053, 209.307
1698408951, 20.6375, 2856.04, 19.8302, 206.251
1698412551, 32.2269, 1300.98, 16.0733, 228.84
1698416151, 30.5833, 2002.41, 18.3447, 217.414
1698419751, 38.6097, 1463.09, 10.9815, 217.466
1698423351, 22.1705, 3390.77, 12.6769, 216.433
1698426951, 33.5971, 1753.05, 10.249, 204.15
1698430551, 39.4483, 1058.59, 15.7171, 223.222
1698434151, 34.7216, 4066.61, 12.1391, 213.893
1698437751, 34.1398, 2921.31, 8.05994, 227.089
1698441351, 34.3706, 1763.78, 10.5177, 225.454
1698444951, 36.8254, 1226.68, 12.2803, 215.798
1698448551, 24.1365, 4453.82, 6.25431, 231.148
1698452151, 39.2643, 2585.39, 7.70156, 209.788
1698455751, 35.5353, 4626.99, 18.8924, 235.151
1698459351, 23.3589, 1120.31, 14.9855, 224.339
1698462951, 33.6556, 2366.85, 5.47955, 205.58
1698466551, 24.7445, 2139.27, 5.28979, 228.866
1698470151, 20.0277, 2836.06, 19.8986, 221.356
1698473751, 28.2735, 1541.28, 13.3168, 245.9
1698477351, 35.2299, 4558.52, 8.86972, 202.331
1698480951, 38.4015, 1004.25, 19.7176, 245.213
1698484551, 34.1922, 4446.52, 11.3682, 223.812
1698488151, 30.9426, 3483.59, 15.4015, 224.912
1698491751, 25.2517, 1313.59, 12.074, 233.947
1698495351, 38.1049, 1793.7, 11.9109, 232.681
1698498951, 25.6611, 4070.14, 18.9878, 247.964
1698502551, 22.8469, 1139.67, 13.0669, 212.826
1698506151, 22.6596, 4471.51, 5.15812, 248.56
1698509751, 30.3415, 3654.48, 9.61244, 215.432
1698513351, 34.6689, 4628.7, 13.0634, 205.262
1698516951, 33.7892, 2086.58, 10.6276, 220.689
1698520551, 25.9919, 2648.25, 17.2236, 249.66
1698524151, 39.4958, 4054.33, 7.27019, 221.306
1698527751, 39.8592, 1553.9, 9.53284, 247.003
1698531351, 31.0977, 1817.41, 16.5047, 216.079
1698534951, 22.6499, 4426.81, 15.5289, 213.663
1698538551, 29.4058, 1320.04, 8.20737, 207.309
1698542151, 28.1183, 2798.08, 5.20132, 244.958
1698545751, 39.3536, 2197.38, 11.6453, 217.951
1698549351, 31.1168, 3527.37, 13.6972, 210.559
1698552951, 33.2409, 1639.9, 10.0452, 215.769
1698556551, 24.7078, 4224.36, 13.3641, 246.12
1698560151, 36.4267, 4584.1, 15.1162, 212.271
1698563751, 36.3216, 4214.31, 16.6746, 205.254
1698567351, 29.9815, 3163.59, 19.646, 201.825
1698570951, 26.4501, 4228.2, 18.8546, 221.033
1698574551, 26.4378, 1212.74, 18.7732, 236.703
1698578151, 20.131, 3522.25, 19.2867, 224.63
1698581751, 30.2235, 4284.6, 5.91745, 246.333
1698585351, 37.3141, 3416.9, 18.0799, 248.54
1698588951, 31.9844, 1561.06, 5.49265, 224.165
1698592551, 39.28, 3235.55, 19.6222, 203.774
1698596151, 27.5563, 2393.45, 16.3658, 211.77
1698599751, 28.0882, 4449.59, 8.4341, 236.239
1698603351, 31.4588, 1658.69, 18.1434, 201.332
1698606951, 20.2904, 4637.41, 10.761, 205.015
1698610551, 34.7908, 1205.54, 16.0694, 207.42
1698614151, 38.6544, 4416.47, 19.3966, 202.548
1698617751, 25.8001, 2778.21, 17.0517, 215.362
1698621351, 29.5937, 2953.56, 15.3905, 214.335
1698624951, 39.0852, 3444.04, 10.9061, 222.855
1698628551, 37.9731, 4049.7, 11.7471, 225.778
1698632151, 28.2105, 1910.35, 12.9276, 203.519
1698635751, 33.9723, 2250.34, 12.8338, 238.989
1698639351, 27.953, 2185.59, 12.0463, 242.42
1698642951, 28.5985, 4602.07, 11.4104, 238.579
1698646551, 36.7983, 4799.84, 13.0904, 206.366
1698650151, 30.477, 4199.35, 11.6578, 218.636
1698653751, 20.4995, 3271.82, 12.0808, 236.061
1698657351, 28.9836, 1292.32, 16.6969, 214.83
1698660951, 21.7862, 2070.42, 16.2641, 232.939
1698664551, 22.5054, 4639.92, 10.1938, 246.838
1698668151, 35.9842, 3909.53, 5.66201, 243.109
1698671751, 21.9315, 3367.65, 17.7511, 248.896
1698675351, 38.6845, 2602.2, 13.568, 237.684
1698678951, 29.3985, 3790.32, 19.7824, 238.347
1698682551, 29.8448, 1717.68, 6.11527, 242.343
1698686151, 31.7126, 3547.87, 15.1464, 218.819
1698689751, 25.5536, 3741.92, 8.04522, 227.099
1698693351, 23.5459, 2043.63, 6.69614, 246.255
1698696951, 28.9715, 3160.87, 7.05346, 234.624
1698700551, 26.4971, 2771.62, 12.1058, 202.315
1698704151, 32.1358, 3349.4, 12.2422, 247.858
1698707751, 36.1914, 3176.21, 12.0052, 229.124
1698711351, 22.9581, 4363.49, 9.42559, 242.442
1698714951, 27.3861, 1238.93, 14.7109, 244.811
1698718551, 38.8543, 1003.19, 19.158, 210.091
1698722151, 27.9301, 1518.85, 12.2285, 243.058
1698725751, 21.7789, 4856.84, 5.20456, 228.614
1698729351, 27.8582, 4816.66, 9.32123, 219.406
1698732951, 38.842, 4699.41, 16.1107, 222.185
1698736551, 28.0439, 2445.82, 15.6051, 217.691
1698740151, 24.7418, 3707.43, 7.58675, 241.603
1698743751, 30.0555, 4578.83, 11.0357, 244.526
1698747351, 37.1544, 1011.88, 10.0923, 216.655
1698750951, 33.9537, 3588.52, 12.5607, 230.354
1698754551, 35.0019, 3821.76, 13.4873, 205.832
1698758151, 29.1578, 2825.19, 5.42315, 239.518
1698761751, 22.5471, 4041.74, 13.1562, 224.675
1698765351, 28.7495, 2707.55, 18.071, 249.542
1698768951, 38.7083, 1535.42, 9.4841, 208.196
1698772551, 21.4993, 1198.69, 12.4303, 218.36
1698776151, 33.8096, 2421.94, 19.5658, 227.707
1698779751, 30.0458, 1392.36, 5.03118, 200.756
1698783351, 26.5382, 2670.24, 13.1653, 247.69
1698786951, 34.9681, 1724.48, 10.1223, 215.938
1698790551, 23.1564, 1162.67, 5.03307, 248.666
1698794151, 31.7916, 4018.67, 16.9039, 229.775
1698797751, 26.7614, 2543.01, 8.35354, 235.238
1698801351, 39.6227, 3442.92, 15.2823, 203.65
1698804951, 20.7769, 1926.01, 17.0475, 209.84
1698808551, 32.2262, 3807.18, 19.2466, 221.029
1698812151, 30.7778, 3399.77, 9.75956, 217.717
1698815751, 25.3225, 1823.03, 14.8307, 235.103
1698819351, 32.5328, 1054.67, 19.7928, 234.263
1698822951, 33.1838, 1039.66, 5.42774, 241.184
1698826551, 24.1928, 3388.72, 13.8241, 248.76
1698830151, 20.3101, 3452.63, 12.9756, 208.148
1698833751, 22.382, 4754.31, 10.8916, 235.006
1698837351, 37.2073, 4101.06, 13.5244, 228.671
1698840951, 33.6299, 3456.61, 16.1697, 220.263
1698844551, 25.1008, 1563.14, 16.446, 244.788
1698848151, 34.7761, 1374.42, 15.6996, 205.796
1698851751, 33.7656, 1115.39, 13.1406, 231.163
1698855351, 29.7097, 4025.75, 14.931, 218.135
1698858951, 31.5075, 2214.86, 13.3627, 248.871
1698862551, 38.3089, 3235.23, 5.41391, 239.761
1698866151, 21.2344, 3626.57, 11.8657, 241.79
1698869751, 30.723, 1238.39, 18.9708, 248.156
1698873351, 20.2809, 1128.16, 12.2324, 220.679
1698876951, 24.6603, 1706.65, 6.95954, 206.197
1698880551, 30.4515, 3669.36, 15.2191, 209.421
1698884151, 23.6049, 4383.46, 18.0198, 217.168
1698887751, 37.6196, 1280.23, 15.2651, 201.772
1698891351, 23.134, 1782.74, 17.8375, 215.14
1698894951, 25.1652, 2640.84, 17.0457, 236.066
1698898551, 36.655, 4696.81, 7.04465, 223.308
1698902151, 36.7554, 4506.56, 14.585, 203.205
1698905751, 31.5643, 2397.14, 19.2544, 214.776
1698909351, 29.4344, 3147.44, 17.4748, 210.682
1698912951, 29.4884, 3449.05, 19.5086, 225.205
1698916551, 25.5058, 2594.39, 11.648, 232.379
1698920151, 38.4174, 1525.03, 14.4894, 202.325
1698923751, 25.5113, 4159.33, 13.818, 212.996
1698927351, 30.4423, 1458.47, 18.383, 210.327
1698930951, 35.882, 2367.76, 5.2156, 242.088
1698934551, 37.9483, 4003.48, 11.7201, 230.553
1698938151, 30.9796, 3934.31, 10.8526, 210.289
1698941751, 33.0032, 3077.21, 8.53133, 246.728
1698945351, 27.6734, 2217.7, 19.7811, 232.269
1698948951, 29.1149, 3371.36, 5.43669, 229.3
1698952551, 35.2043, 4628.75, 18.2069, 234.421
1698956151, 34.875, 3838.68, 18.6185, 244.675
1698959751, 25.8267, 4933.69, 10.5591, 212.479
1698963351, 30.1515, 2411.33, 13.3076, 229.475
1698966951, 36.5312, 1996.78, 17.4876, 219.299
1698970551, 22.7742, 4424.6, 17.7581, 209.896
1698974151, 38.2996, 4813.44, 11.7109, 201.554
1698977751, 34.0243, 1644.5, 13.0673, 236.037
1698981351, 38.1485, 1553.73, 13.8644, 231.707
1698984951, 28.7302, 4033.35, 15.7006, 227.831
1698988551, 31.2099, 3948.46, 11.9297, 249.296
1698992151, 21.29, 2040.96, 17.2929, 235.842
1698995751, 20.0467, 2574.86, 8.81588, 211.702
1698999351, 30.7312, 2058.81, 8.16011, 243.175
1699002951, 39.3883, 2153.92, 11.8144, 211.183
1699006551, 30.4218, 1515.26, 12.8374, 216.673
1699010151, 38.4589, 3045.27, 9.86358, 203.087
1699013751, 26.0399, 3071.34, 6.3336, 242.789
1699017351, 28.5857, 2028.14, 7.82625, 239.534
1699020951, 35.7781, 3672.65, 12.3439, 214.943
1699024551, 28.3214, 1675.6, 13.6858, 206.912
1699028151, 26.2011, 3181.08, 14.3884, 249.678
1699031751, 32.0571, 2434.77, 13.7486, 203.379
1699035351, 23.1493, 3803.48, 17.3694, 217.326
1699038951, 31.7478, 1997.28, 7.36724, 224.994
1699042551, 23.8074, 3084.27, 7.8238, 200.749
1699046151, 31.6138, 4832.68, 12.1831, 202.777
1699049751, 24.2503, 1289.14, 9.8345, 231.111
1699053351, 25.5346, 1388.14, 16.6166, 236.4
1699056951, 33.9797, 4343.95, 5.55575, 248.358
1699060551, 32.9334, 1370.44, 19.265, 235.243
1699064151, 21.0374, 2421.3, 11.189, 214.85
1699067751, 24.1391, 3690.14, 19.3236, 238.64
1699071351, 35.707, 4322.63, 10.4814, 217.203
1699074951, 21.1224, 3938.22, 9.967, 234.434
1699078551, 20.2191, 3494.12, 5.52416, 237.856
1699082151, 35.4573, 1398.58, 5.12877, 213.052
1699085751, 36.6412, 3810.86, 5.82739, 203.114
1699089351, 21.9716, 3688.98, 8.63487, 203.722
1699092951, 35.0541, 3911.42, 9.79953, 209.86
1699096551, 34.1881, 1135.46, 5.23877, 228.069
1699100151, 33.5458, 1164.37, 10.3172, 230.764
1699103751, 33.4618, 1460.83, 14.1077, 226.227
1699107351, 37.0951, 3474.38, 13.4402, 244.249
1699110951, 37.6217, 1880.82, 8.97859, 244.542
1699114551, 34.6261, 4004.75, 14.244, 215.581
1699118151, 21.8471, 2370.56, 12.9847, 204.018
1699121751, 27.8964, 2632.07, 16.4696, 202.095
1699125351, 33.5939, 1070.24, 15.9675, 201.209
1699128951, 26.2599, 3384.56, 19.7183, 206.259
1699132551, 22.9602, 3519.32, 6.97576, 230.523
1699136151, 38.7543, 4743, 13.8062, 236.36
1699139751, 20.5988, 3282.04, 17.1494, 235.149
1699143351, 28.637, 4895.76, 5.77208, 237.911
1699146951, 24.8948, 4933.81, 10.1594, 233.378
1699150551, 34.5462, 2211.81, 15.6591, 247.802
1699154151, 23.2389, 1436.88, 5.91953, 209.964
1699157751, 37.0876, 1059.08, 17.8148, 213.577
1699161351, 30.3537, 3285.93, 16.3401, 206.818
1699164951, 23.2509, 3694.85, 19.8324, 218.144
1699168551, 37.5878, 1984.12, 5.07539, 231.624
1699172151, 25.0862, 4378.6, 14.0239, 246.759
1699175751, 36.6473, 4709.57, 10.6936, 226.443
1699179351, 25.4585, 4109.76, 18.3737, 235.943
1699182951, 36.8237, 4460.54, 13.0372, 205.825
1699186551, 26.1433, 4182.54, 19.3271, 214.845
1699190151, 27.2844, 4142.2, 6.24722, 247.115
1699193751, 25.612, 1718.47, 16.1213, 207.315
1699197351, 38.3409, 3700.96, 13.4527, 215.674
1699200951, 20.9754, 2535.25, 15.5956, 247.672
1699204551, 39.9914, 3879.27, 14.5207, 203.654
1699208151, 29.1096, 1140, 7.85898, 236.416
1699211751, 31.2974, 1713.54, 12.4374, 205.769
1699215351, 35.343, 2792.02, 11.3125, 217.839
1699218951, 31.7285, 1489.32, 13.4824, 215.736
1699222551, 31.0504, 3860.8, 11.907, 227.15
1699226151, 28.4821, 3653.84, 7.45887, 241.91
1699229751, 21.8415, 3032.3, 10.1086, 213.678
1699233351, 22.9713, 3187.51, 10.7193, 212.667
1699236951, 38.9531, 1105.61, 9.13207, 232.834
1699240551, 20.299, 1023.91, 8.94393, 226.075
1699244151, 26.3666, 2463.74, 14.3076, 216.375
1699247751, 36.1752, 1818.76, 6.47083, 211.86
1699251351, 26.8865, 1154.49, 16.2339, 217.828
1699254951, 36.9917, 1976.18, 10.1129, 239.154
1699258551, 34.2312, 3971.61, 13.3885, 207.443
1699262151, 27.4156, 2656.5, 12.1648, 241.749
1699265751, 30.9607, 4029.71, 18.7681, 212.432
1699269351, 21.3808, 3971.1, 19.3823, 210.58
1699272951, 27.8775, 3515.19, 5.11618, 244.424
1699276551, 20.0995, 1217.92, 12.9512, 205.598
1699280151, 21.7645, 3903.12, 10.274, 205.062
1699283751, 33.2544, 2661.02, 13.4645, 226.185
1699287351, 35.8948, 4755.24, 7.31307, 221.807
1699290951, 37.9481, 4645.96, 13.9524, 222.332
1699294551, 31.2135, 3378.64, 12.0625, 243.973
1699298151, 22.5907, 2868.81, 10.8499, 214.964
1699301751, 37.7486, 1651.54, 14.5909, 221.968
1699305351, 31.6338, 2714.9, 5.76809, 214.904
1699308951, 20.7573, 1448.87, 10.6775, 229.213
1699312551, 33.4962, 2708.41, 13.9689, 236.645
1699316151, 37.1891, 2169.87, 11.4519, 225.648
1699319751, 25.3187, 2784.42, 12.6807, 232.734
1699323351, 31.0201, 2036.61, 18.8544, 239.231
1699326951, 38.4794, 1627.16, 8.77781, 246.959
1699330551, 24.4595, 2038.2, 17.1066, 229.951
1699334151, 34.5874, 1152.39, 7.02404, 235.934
1699337751, 36.6785, 4950.85, 19.208, 223.249
1699341351, 34.8379, 4342.31, 7.97362, 229.014
1699344951, 26.8633, 1100.29, 7.40945, 245.839
1699348551, 24.7603, 2461.3, 8.89437, 223.39
1699352151, 39.4636, 2735.28, 5.69573, 203.304
1699355751, 28.1647, 4741.7, 19.7469, 245.947
1699359351, 21.2029, 4451.85, 5.75672, 243.712
1699362951, 37.5634, 4455.73, 5.73622, 216.293
1699366551, 25.0666, 4000.37, 8.76426, 239.962
1699370151, 22.1289, 3326.41, 10.6854, 236.26
1699373751, 28.3754, 1761.86, 18.8405, 243.606
1699377351, 26.4139, 2247.82, 15.7765, 216.37
1699380951, 30.6208, 4007.4, 17.094, 205.42
1699384551, 27.817, 2542.83, 9.74534, 219.908
1699388151, 21.3876, 3265.61, 16.8739, 214.341
1699391751, 26.9058, 2337.95, 19.2419, 214.979
1699395351, 26.5133, 1024.71, 8.329, 246.941
1699398951, 38.7173, 3967.21, 19.9568, 244.096
1699402551, 37.4495, 4450, 10.6105, 219.614
1699406151, 36.7539, 1009.77, 9.37206, 209.697
1699409751, 35.1125, 1082.92, 13.9234, 240.084
1699413351, 31.4961, 3346.61, 7.62005, 200.466
1699416951, 22.6951, 1735.87, 13.48, 220.821
1699420551, 35.0176, 4322.95, 5.9943, 225.353
1699424151, 26.2642, 4539.98, 16.591, 201.747
1699427751, 25.9065, 2490.88, 18.1512, 219.369
1699431351, 35.8573, 3109.3, 8.95602, 243.792
1699434951, 28.3597, 2118.39, 9.73674, 239.054
1699438551, 34.8198, 1500.55, 9.75741, 244.281
1699442151, 23.5258, 3724.98, 7.48529, 200.374
1699445751, 34.5859, 3014.08, 15.5545, 210.454
1699449351, 28.8528, 4360.99, 16.7107, 244.367
1699452951, 30.4664, 2224.6, 7.16081, 219.353
1699456551, 36.5747, 1932.97, 6.87407, 232.36
1699460151, 29.09, 4728.79, 12.224, 212.774
1699463751, 25.68, 2776.11, 16.8981, 225.917
1699467351, 30.456, 1985.95, 17.3066, 241.926
1699470951, 38.0393, 3979.92, 5.17156, 246.533
