Timestamp,Temperature (Celsius),Appliance Usage (hours),Voltage (Volts),Current (Amps),Power Consumption (Watts)
1697865821,32.3502,5.39316,42.0386,19.9115,626.316
1697869421,33.9776,7.46938,53.7486,7.35667,841.938
1697873021,24.3615,9.65239,44.5729,9.19715,1024.24
1697876621,36.9624,3.04484,55.266,18.2087,360.484
1697880221,26.589,7.26071,41.1231,13.282,822.071
1697883821,36.7719,4.54148,51.3095,8.10492,519.148
1697887421,38.738,6.15066,57.5732,14.4607,697.066
1697891021,37.8644,9.72269,48.2699,12.2409,1062.27
1697894621,22.9074,8.24543,58.9038,17.7037,916.543
1697898221,36.4343,4.65837,52.3252,7.02896,532.837
1697901821,37.2697,5.33418,48.439,15.5287,585.418
1697905421,24.0906,5.32414,44.0175,14.8515,585.414
1697909021,34.032,11.5867,52.4625,11.4272,1257.67
1697912621,29.0063,7.50192,42.1052,7.06308,847.192
1697916221,25.1505,2.437,46.3356,10.5992,334.7
1697919821,34.5783,6.32279,46.2307,18.0956,718.279
1697923421,32.4845,10.568,49.3814,14.3409,1114.8
1697927021,34.891,1.7363,47.3696,12.6321,271.63
1697930621,28.8948,2.16176,51.6086,12.0033,285.176
1697934221,39.5466,2.25037,47.8677,11.3864,320.037
1697937821,39.2075,8.21761,48.3718,13.6188,879.761
1697941421,27.3764,11.2533,41.673,17.0978,1187.33
1697945021,33.1321,10.3266,41.7469,9.70299,1087.66
1697948621,30.8977,9.7179,52.5828,13.1336,1061.79
1697952221,23.8899,5.44943,52.2904,8.03113,613.943
1697955821,33.8953,1.9502,56.4995,10.6492,246.02
1697959421,27.9698,7.42364,44.4191,19.9274,827.364
1697963021,23.3948,2.53322,45.2919,13.747,325.322
1697966621,31.568,4.43315,55.4112,14.4913,495.315
1697970221,26.0924,4.77043,47.3885,19.5997,555.043
1697973821,28.445,9.57934,44.4533,13.7823,1019.93
1697977421,29.3226,9.13012,46.2123,13.2201,973.012
1697981021,24.6609,7.66904,56.8322,16.9415,828.904
1697984621,32.9805,6.60851,54.4835,12.5571,744.851
1697988221,25.6505,8.94095,41.6346,8.18824,984.095
1697991821,35.4275,6.14506,52.7561,18.0107,664.506
1697995421,29.5786,7.47769,41.8879,13.1753,798.769
1697999021,27.9879,3.25697,46.8624,9.44868,417.697
1698002621,36.5007,9.9478,46.2062,9.98111,1055.78
1698006221,28.8696,6.03876,43.6457,11.4399,702.876
1698009821,35.7561,1.04349,43.4492,9.67721,174.349
1698013421,28.6173,1.39406,50.0381,7.85061,231.406
1698017021,36.7539,7.50817,48.9291,17.5204,807.817
1698020621,28.1327,6.65934,49.6384,9.33045,728.934
1698024221,35.867,7.85015,44.9721,16.0901,858.015
1698027821,38.2539,9.73781,45.9908,10.6068,1060.78
1698031421,27.7803,1.2382,52.598,17.6553,201.82
1698035021,24.792,9.70488,45.2193,7.09363,1040.49
1698038621,35.1767,10.7405,57.1892,19.3886,1132.05
1698042221,32.1462,3.96703,45.1234,16.1976,476.703
1698045821,27.1865,7.02332,41.8708,13.3863,762.332
1698049421,37.5427,7.77251,45.6526,7.99701,842.251
1698053021,30.4321,6.42092,50.3018,15.3625,714.092
1698056621,29.7617,0.733924,59.4995,8.82937,148.392
1698060221,34.7488,9.92603,58.2958,7.06745,1054.6
1698063821,25.1789,8.31225,43.7532,16.8193,916.225
1698067421,38.2331,11.6918,53.5588,12.5008,1238.18
1698071021,20.1402,9.1091,56.7437,17.7148,965.91
1698074621,33.0646,7.71405,57.409,13.4935,845.405
1698078221,22.1161,11.3503,50.7675,19.6203,1231.03
1698081821,36.1133,7.07311,44.0925,7.86767,803.311
1698085421,26.7967,6.80283,43.9906,9.5078,748.283
1698089021,26.479,1.30002,54.7758,14.7154,186.002
1698092621,35.1237,11.1238,55.7225,15.8378,1194.38
1698096221,28.0388,10.9279,56.8865,19.0696,1176.79
1698099821,20.7352,10.9807,41.2378,8.37074,1193.07
1698103421,34.3573,1.75996,57.8552,8.92816,241.996
1698107021,27.7931,1.25965,47.6315,19.437,200.965
1698110621,30.1461,11.8744,57.7508,15.8993,1255.44
1698114221,38.9341,7.42318,53.4928,12.6325,817.318
1698117821,23.6764,4.12438,50.557,13.2768,483.438
1698121421,37.1445,7.21126,54.9266,17.3236,772.126
1698125021,37.4245,1.97601,51.1808,17.7612,256.601
1698128621,33.4293,0.495735,41.0828,11.5133,121.574
1698132221,36.5777,3.07272,47.3696,16.9177,358.272
1698135821,25.1552,1.3429,46.4913,9.74624,187.29
1698139421,35.6758,4.1641,44.9763,18.461,496.41
1698143021,30.3428,4.71018,57.5054,8.88333,531.018
1698146621,21.6088,8.19293,43.9369,17.1875,874.293
1698150221,28.4517,8.14532,48.6666,16.903,886.532
1698153821,22.1634,6.71529,43.4889,17.4593,730.529
1698157421,28.4353,10.7763,54.1881,19.5215,1134.63
1698161021,31.3436,2.88579,40.9461,18.2174,383.579
1698164621,23.0222,11.4313,42.6167,7.46855,1211.13
1698168221,28.7828,8.8296,51.3791,14.185,960.96
1698171821,30.0805,3.5681,41.5436,9.84542,415.81
1698175421,25.4064,7.99317,48.2253,7.83792,876.317
1698179021,21.8427,8.68915,56.4129,10.2719,947.915
1698182621,22.9568,9.37216,59.7589,10.4933,1014.22
1698186221,31.3583,7.44016,45.6887,8.5826,836.016
1698189821,28.9098,5.97621,45.895,13.1221,649.621
1698193421,30.0491,1.83664,56.2224,13.8263,260.664
1698197021,20.9827,6.92454,56.5844,7.87521,787.454
1698200621,23.9577,3.31483,50.1914,8.34733,399.483
1698204221,26.1554,2.56317,49.4784,16.4004,317.317
1698207821,39.2555,6.92607,50.9769,18.9455,757.607
1698211421,32.8662,7.21622,53.1944,18.4967,804.622
1698215021,27.2662,4.57467,42.2486,13.5962,531.467
1698218621,39.0953,11.5396,55.8257,14.104,1240.96
1698222221,39.4646,2.47014,54.8869,18.1556,343.014
1698225821,30.4565,4.04315,48.8418,11.6756,474.315
1698229421,23.6357,4.27942,52.6408,11.9275,504.942
1698233021,35.0991,5.0198,56.7333,13.2737,554.98
1698236621,39.7678,8.19141,42.1851,7.12616,869.141
1698240221,34.1988,0.0562204,45.1192,9.88311,100.622
1698243821,38.2521,0.968128,48.8546,16.1988,187.813
1698247421,39.0799,11.9965,57.1355,14.0727,1253.65
1698251021,33.986,10.9211,58.4765,9.83749,1167.11
1698254621,28.1606,4.02166,52.1372,8.8619,464.166
1698258221,33.1198,11.4534,50.745,19.4223,1230.34
1698261821,37.8373,10.9492,44.7414,7.16108,1164.92
1698265421,21.2925,1.83976,43.0519,14.7019,265.976
1698269021,29.9367,10.0092,58.3343,13.9576,1064.92
1698272621,32.5602,11.6708,48.1112,9.91803,1244.08
1698276221,33.1866,1.11776,47.9916,8.26203,207.776
1698279821,28.6274,0.25445,46.5682,11.359,103.445
1698283421,22.7962,9.44086,45.7991,10.26,1013.09
1698287021,22.8877,8.60688,49.5614,18.6828,935.688
1698290621,29.0192,2.60148,49.2068,15.7696,335.148
1698294221,34.6928,1.35371,58.446,12.3659,207.371
1698297821,23.6941,2.4808,42.9737,15.6414,320.08
1698301421,31.3592,11.3909,42.0405,8.45048,1194.09
1698305021,21.1055,2.56547,49.8148,17.7437,339.547
1698308621,38.578,0.563901,48.37,15.4946,155.39
1698312221,35.2421,4.69154,56.6118,8.2898,538.154
1698315821,35.3113,5.19667,50.4007,18.4134,597.667
1698319421,33.5179,0.99644,54.514,12.131,160.644
1698323021,20.0426,7.80403,56.2682,11.8636,847.403
1698326621,22.316,7.52078,54.8717,7.83117,831.078
1698330221,38.1483,9.5351,56.3793,10.0628,1020.51
1698333821,33.1752,6.9268,51.2644,10.5611,783.68
1698337421,33.066,6.29828,55.1421,8.61513,704.828
1698341021,26.914,6.96428,43.4193,10.6326,757.428
1698344621,30.6505,4.22893,46.3723,10.1362,492.893
1698348221,22.541,5.11213,53.9683,15.5545,600.213
1698351821,35.6872,8.77219,41.1206,15.3633,958.219
1698355421,27.3627,9.21364,46.4138,19.3791,1020.36
1698359021,39.8501,7.34879,47.3708,9.11859,815.879
1698362621,26.3663,1.51005,44.7243,19.4946,222.005
1698366221,39.5791,7.67588,55.1207,15.1229,850.588
1698369821,30.5311,10.2445,54.243,10.5231,1094.45
1698373421,21.6159,11.7233,40.4315,16.2837,1230.33
1698377021,37.24,8.12127,42.5275,15.199,908.127
1698380621,20.6856,4.57526,50.4788,11.9517,510.526
1698384221,34.7516,3.26804,49.9033,14.6952,409.804
1698387821,28.1675,5.41956,51.0697,15.7331,594.956
1698391421,24.5083,7.60412,55.2855,14.4436,858.412
1698395021,25.4618,5.425,50.9391,7.00833,598.5
1698398621,25.3826,10.199,55.8806,10.6691,1115.9
1698402221,21.2518,9.287,45.9291,16.4095,981.7
1698405821,36.5948,3.26911,42.0356,12.2727,391.911
1698409421,37.6154,6.35392,53.3641,8.25727,725.392
1698413021,24.6652,7.06696,53.4153,15.9822,759.696
1698416621,34.5256,5.42674,55.1317,18.5471,614.674
1698420221,32.9048,8.26471,42.2291,10.4441,917.471
1698423821,22.1492,4.06989,59.5495,16.5349,490.989
1698427421,27.2348,0.691427,56.024,9.79385,167.143
1698431021,20.2861,4.44852,49.6524,11.5308,516.852
1698434621,36.7288,0.069742,58.9599,11.8577,105.974
1698438221,27.7516,6.14465,51.514,15.1935,696.465
1698441821,23.2586,3.86089,49.1586,19.0887,474.089
1698445421,22.3128,0.442332,53.115,7.6324,99.2332
1698449021,31.987,11.3813,53.0149,8.29972,1228.13
1698452621,22.3904,11.2194,54.6428,10.0466,1219.94
1698456221,23,7.76165,57.8661,16.8035,848.165
1698459821,22.7453,10.0875,57.3772,18.5932,1074.75
1698463421,32.2271,1.72224,54.6214,16.3587,265.224
1698467021,36.2574,6.01744,43.0555,16.8308,675.744
1698470621,36.2396,0.0526817,54.3358,14.9884,69.2682
1698474221,26.9742,5.41905,41.2745,18.5186,605.905
1698477821,29.4996,0.062151,49.7617,14.8471,94.2151
1698481421,24.2776,7.65911,51.5757,16.9034,836.911
1698485021,23.4585,11.035,47.2066,14.5797,1191.5
1698488621,27.1544,2.84621,41.9129,8.0589,371.621
1698492221,38.0649,1.59138,47.9336,7.57805,222.138
1698495821,31.5701,1.49756,48.6782,12.3945,202.756
1698499421,26.1462,11.3507,44.4996,12.8892,1208.07
1698503021,35.9418,0.221888,57.8619,15.3427,109.189
1698506621,28.0546,8.39266,48.2339,12.8412,908.266
1698510221,24.8314,8.78964,54.7874,19.5374,948.964
1698513821,34.3141,2.3986,52.0676,16.3996,292.86
1698517421,29.5113,7.01949,53.6497,18.6249,800.949
1698521021,23.8756,11.4768,50.6333,8.41438,1223.68
1698524621,33.994,1.13388,40.3021,14.3833,192.388
1698528221,31.5185,1.70792,59.4171,12.9598,240.792
1698531821,28.8002,9.56181,44.9165,16.131,1030.18
1698535421,25.5202,3.85351,49.3258,10.4667,451.351
1698539021,36.2228,2.88587,47.7236,7.63796,352.587
1698542621,25.3464,1.79528,54.7984,19.9762,273.528
1698546221,36.6617,10.5734,53.6052,7.05713,1135.34
1698549821,33.4589,10.7791,55.0175,16.1861,1167.91
1698553421,24.299,10.8512,52.255,15.8176,1161.12
1698557021,29.7852,8.37742,41.4222,19.6882,902.742
1698560621,33.7127,5.96085,52.57,18.1972,652.085
1698564221,35.7627,6.77426,43.0439,14.477,750.426
1698567821,34.2085,4.70603,45.2589,14.4607,524.603
1698571421,38.3343,10.6835,56.6863,15.1288,1125.35
1698575021,28.3641,10.2077,48.9706,18.1623,1109.77
1698578621,31.947,1.32069,54.1752,15.5815,226.069
1698582221,36.7723,6.16384,54.9382,17.6077,683.384
1698585821,20.6488,10.2366,46.2825,17.8596,1099.66
1698589421,35.82,8.92426,45.8357,9.67165,985.426
1698593021,30.1662,8.8981,44.9953,17.9524,946.81
1698596621,34.3341,0.431698,48.6178,18.2603,130.17
1698600221,29.1865,4.49023,55.0664,19.0736,499.023
1698603821,20.883,7.72501,51.1594,11.8716,829.501
1698607421,29.5807,10.2183,54.7252,19.2339,1073.83
1698611021,39.5448,4.68886,51.0038,12.0533,532.886
1698614621,22.4515,0.879692,46.5535,15.1637,142.969
1698618221,32.8305,3.48301,53.9134,15.1554,415.301
1698621821,22.2969,5.09756,45.367,15.689,570.756
1698625421,35.055,5.12652,42.7955,7.84744,597.652
1698629021,23.8308,10.78,52.9301,9.34355,1172
1698632621,38.3697,4.68483,56.3518,10.4592,557.483
1698636221,25.8095,3.6429,42.0454,18.9185,459.29
1698639821,25.1563,8.82896,54.0226,13.4629,959.896
1698643421,20.3292,4.55255,47.4398,8.4247,554.255
1698647021,20.4835,8.41105,41.977,19.4934,909.105
1698650621,30.6696,0.165516,50.4147,8.21125,79.5516
1698654221,25.2475,8.12534,56.483,17.2768,887.534
1698657821,39.1956,10.1797,41.0346,14.3314,1105.97
1698661421,20.7639,2.34524,48.544,19.8814,299.524
1698665021,27.8574,0.642035,58.0151,16.3786,114.203
1698668621,20.9257,9.77657,49.6597,18.8994,1065.66
1698672221,20.6207,2.26959,55.1543,16.4575,283.959
1698675821,36.3737,4.57482,45.4799,16.6801,515.482
1698679421,22.3054,9.13786,56.4452,7.40587,981.786
1698683021,35.3555,4.59699,44.4856,12.6508,521.699
1698686621,26.5149,10.0144,52.5138,10.4544,1100.44
1698690221,28.6326,1.1558,45.0941,11.24,171.58
1698693821,22.708,7.06248,51.2387,16.7745,765.248
1698697421,23.8753,9.25625,59.3426,16.052,977.625
1698701021,34.6772,0.533349,57.7776,10.5449,112.335
1698704621,29.1374,10.83,46.9472,14.886,1181
1698708221,38.5715,5.31639,56.2999,17.787,582.639
1698711821,32.7941,2.46002,52.6481,8.05652,320.002
1698715421,38.9027,8.40002,49.9857,15.9528,937.002
1698719021,34.5974,7.3506,44.7676,14.3746,828.06
1698722621,27.0326,8.52606,59.7913,10.7559,945.606
1698726221,32.9357,8.74538,46.4345,12.2326,942.538
1698729821,27.7719,2.60196,58.6175,15.5486,321.196
1698733421,36.6645,0.994755,55.2733,10.6099,185.475
1698737021,20.221,11.9608,58.3404,19.3795,1276.08
1698740621,28.2554,9.06092,45.2712,7.62288,1001.09
1698744221,28.5678,11.1327,45.1613,17.3022,1194.27
1698747821,20.0926,4.52788,58.2879,11.5748,526.788
1698751421,39.2832,9.95256,46.4431,10.164,1067.26
1698755021,23.825,5.29079,44.9098,19.4953,604.079
1698758621,22.1781,9.10682,42.0679,17.6338,1001.68
1698762221,36.4718,7.43277,47.5192,9.95572,816.277
1698765821,34.8637,9.53305,57.9345,17.2323,1051.31
1698769421,25.9771,5.98164,55.0407,7.70421,672.164
1698773021,25.1147,7.58508,50.9586,14.2604,834.508
1698776621,22.2979,7.67518,41.3776,8.42232,865.518
1698780221,23.3249,3.30829,46.4028,7.35429,421.829
1698783821,24.5069,5.93481,50.5185,8.88452,691.481
1698787421,28.3093,0.149448,51.97,16.6293,78.9448
1698791021,29.2636,1.72812,53.209,19.0363,234.812
1698794621,23.3843,2.85671,41.4356,14.5567,338.671
1698798221,22.9559,8.21564,55.4436,7.19004,919.564
1698801821,26.4578,11.3496,46.1049,14.5341,1204.96
1698805421,25.369,9.92654,50.3122,8.75439,1082.65
1698809021,21.8461,2.78381,47.5448,14.1445,350.381
1698812621,30.2324,5.6106,54.4652,15.8053,621.06
1698816221,38.3969,7.55532,42.4671,15.0054,842.532
1698819821,38.3484,10.5177,41.1274,16.4984,1129.77
1698823421,22.4481,11.5956,42.6734,13.4847,1234.56
1698827021,27.2433,1.78735,55.6926,12.9368,248.735
1698830621,25.5136,6.65249,52.252,17.0713,757.249
1698834221,27.1512,8.5255,59.9609,10.754,946.55
1698837821,27.6749,6.70412,43.1458,11.3915,761.412
1698841421,29.1895,11.4927,59.577,19.518,1211.27
1698845021,22.1384,7.08168,41.3697,8.47984,758.168
1698848621,21.9814,3.8906,48.6172,12.1771,481.06
1698852221,32.9165,10.2518,51.934,17.4593,1081.18
1698855821,34.7232,3.06203,58.1469,14.3278,389.203
1698859421,21.5457,7.24456,43.5823,9.97992,808.456
1698863021,22.6515,7.32516,44.3355,11.165,827.516
1698866621,24.5557,0.506186,57.1227,17.1879,131.619
1698870221,23.9448,1.23645,58.9752,12.7615,175.645
1698873821,27.1516,3.11107,46.0121,17.2494,404.107
1698877421,20.1212,1.65101,53.3738,9.8724,241.101
1698881021,28.6559,5.14834,57.4444,9.24198,594.834
1698884621,34.097,8.05397,58.2354,17.9564,900.397
1698888221,20.1324,4.53786,48.9206,9.07099,546.786
1698891821,39.1912,10.5235,59.6411,17.6319,1103.35
1698895421,26.9423,3.65235,41.7597,13.6879,436.235
1698899021,28.1566,7.04538,57.2503,14.4992,784.538
1698902621,26.0963,0.947335,51.6105,14.8436,160.734
1698906221,31.7082,10.4571,47.7432,17.2522,1118.71
1698909821,35.8171,4.1204,59.3591,8.55403,469.04
1698913421,27.6955,11.3223,46.877,12.4346,1214.23
1698917021,24.8959,1.42509,46.3411,7.02579,217.509
1698920621,21.1243,1.92146,49.8154,17.1641,247.146
1698924221,29.5853,8.56472,47.9519,18.5571,945.472
1698927821,37.7308,10.3996,54.1313,12.788,1131.96
1698931421,20.4097,3.83785,52.1244,14.6063,444.785
1698935021,21.3534,5.34621,55.5205,11.8779,593.621
1698938621,29.5184,2.87162,56.242,14.3357,343.162
1698942221,35.4168,1.19978,55.4033,19.3271,189.978
1698945821,26.0269,10.2504,50.2786,15.1899,1088.04
1698949421,31.7966,4.58889,54.5836,17.7267,525.889
1698953021,28.7632,3.36151,47.9305,15.0435,407.151
1698956621,27.0113,8.82935,50.6577,19.7762,933.935
1698960221,39.2377,7.19623,53.6155,14.8007,812.623
1698963821,20.0624,8.0518,51.2449,19.3589,897.18
1698967421,31.4713,5.55395,44.0529,13.6323,605.395
1698971021,22.229,3.21261,42.9804,9.20826,416.261
1698974621,34.3974,5.80832,51.1362,15.9897,647.832
1698978221,32.9551,6.99181,59.9988,19.954,796.181
1698981821,24.1878,3.55804,50.5039,13.6811,445.804
1698985421,37.5599,6.18001,57.8533,17.8243,699.001
1698989021,33.7285,2.59396,40.1068,10.341,323.396
1698992621,21.9239,2.31126,41.9965,17.6275,321.126
1698996221,33.6854,7.06106,47.6321,18.1083,768.106
1698999821,25.7061,8.37584,46.531,7.84823,902.584
1699003421,34.6366,7.79614,47.3965,7.97638,857.614
1699007021,29.5513,1.87033,51.492,9.99142,251.033
1699010621,22.424,0.507573,48.7881,11.6109,116.757
1699014221,23.6314,9.80321,47.8951,17.7509,1030.32
1699017821,20.9598,9.90724,51.9431,19.1458,1084.72
1699021421,38.1876,9.45826,51.6953,18.3452,1043.83
1699025021,36.7274,2.25093,44.6815,11.1809,324.093
1699028621,33.8512,1.62308,53.1565,15.5204,237.308
1699032221,39.1494,2.6413,50.2298,13.495,341.13
1699035821,24.5126,6.41411,49.4198,12.4584,706.411
1699039421,25.0915,4.90397,40.4431,18.5313,589.397
1699043021,33.3009,0.737491,47.7877,8.20371,165.749
1699046621,22.5682,0.616645,56.6466,19.1196,144.664
1699050221,35.2027,1.84658,47.8939,13.4244,276.658
1699053821,34.5959,11.6018,42.2523,13.7855,1242.18
1699057421,24.3886,5.4313,55.0566,12.433,627.13
1699061021,39.487,11.8761,40.6037,9.97476,1242.61
1699064621,28.6659,9.99841,47.109,8.53896,1051.84
1699068221,26.6298,7.65045,40.4083,19.2716,843.045
1699071821,25.829,5.87471,55.5333,17.1558,639.471
1699075421,22.1014,9.25683,52.2825,16.7594,1001.68
1699079021,38.7008,2.264,51.0807,7.68676,318.4
1699082621,30.8391,3.13528,45.7283,8.75915,363.528
1699086221,33.5828,7.14368,46.9539,11.2911,794.368
1699089821,32.4462,4.15338,58.8928,18.8491,475.338
1699093421,31.43,1.73992,51.4042,18.1972,258.992
1699097021,35.6634,7.24967,46.133,15.9929,811.967
1699100621,34.2056,7.89327,58.8061,12.5266,875.327
1699104221,24.2836,1.51961,43.3125,13.3836,230.961
1699107821,36.47,2.64016,46.4693,7.63637,318.016
1699111421,35.3631,0.498279,40.3088,9.85455,146.828
1699115021,29.134,9.33915,46.017,13.9783,1026.91
1699118621,22.4506,3.89386,46.9869,14.0973,451.386
1699122221,23.3208,4.13896,45.7155,8.51476,502.896
1699125821,24.5933,5.89023,55.3136,7.01032,676.023
1699129421,28.6776,1.28593,56.1211,18.9284,190.593
1699133021,25.3463,0.018246,48.9578,11.987,87.8246
1699136621,39.3284,9.96571,58.3026,18.363,1066.57
1699140221,29.0976,11.3236,44.9971,15.3748,1223.36
1699143821,26.1242,0.899993,54.2766,15.3653,172.999
1699147421,33.5919,2.11398,42.9023,14.4135,279.398
1699151021,24.3464,2.33936,55.5657,18.1595,292.936
1699154621,23.534,1.5093,56.1284,19.2442,230.93
1699158221,32.5683,4.46603,40.5078,8.53618,541.603
1699161821,26.6156,1.32067,44.0565,12.7242,192.067
1699165421,34.3867,8.83252,46.6427,9.57009,979.252
1699169021,29.4806,0.561748,59.0802,15.4367,118.175
1699172621,21.5512,6.06801,43.553,15.2435,669.801
1699176221,38.5823,4.34629,47.8903,7.99979,517.629
1699179821,32.7379,6.65976,56.6332,16.9717,726.976
1699183421,25.1048,6.87298,49.9698,12.2909,751.298
1699187021,31.7129,11.4319,45.6825,8.08588,1212.19
1699190621,36.0046,3.70831,52.4247,10.0113,444.831
1699194221,22.9813,1.32018,46.6744,19.7274,202.018
1699197821,36.0115,6.48921,41.1139,13.8565,717.921
1699201421,26.9118,5.69931,42.8761,12.385,650.931
1699205021,24.174,2.27794,46.0457,8.98291,290.794
1699208621,31.7283,5.60882,45.3053,7.6812,657.882
1699212221,28.2847,10.3087,46.6811,18.1274,1126.87
1699215821,31.4034,8.01789,54.7191,18.9939,890.789
1699219421,23.3586,11.4956,52.7134,17.2589,1208.56
1699223021,23.5113,7.92357,50.4978,8.34654,863.357
1699226621,30.2518,1.6502,40.412,12.6623,226.02
1699230221,30.8004,1.05005,48.4066,19.7243,159.005
1699233821,38.8003,8.69667,56.4171,11.4586,965.667
1699237421,26.9422,9.95545,51.7209,18.7467,1064.54
1699241021,20.7816,1.94708,52.2892,9.43004,287.708
1699244621,27.4492,0.3678,51.2198,10.6016,129.78
1699248221,23.9553,1.53247,56.7718,15.2268,217.247
1699251821,25.9353,2.94596,51.4267,15.3863,385.596
1699255421,36.9948,2.71633,41.0236,11.2304,331.633
1699259021,39.8774,1.74608,55.858,9.66768,264.608
1699262621,32.8754,0.902871,57.6165,10.1585,175.287
1699266221,34.1909,11.8064,55.3172,14.3191,1272.64
1699269821,28.1158,9.96121,49.2392,16.5281,1059.12
1699273421,30.9733,0.112559,52.9911,12.5516,76.2559
